sol,name,udr_image_id,filter_used,comp_quality
753,McamRRecoveredProduct_0464331133-09492-1,36204,NULL,0
580,McamRImage_0448994110-00000-1,36206,0,-85
753,McamRRecoveredProduct_0464331137-12271-1,36206,NULL,0
580,McamRImage_0448994130-00000-1,36208,0,-85
753,McamRRecoveredProduct_0464331141-20434-1,36208,NULL,0
753,McamRRecoveredProduct_0464331141-20434-2,36208,NULL,0
580,McamRImage_0448994172-00000-1,36210,0,-85
753,McamRRecoveredProduct_0464331145-16185-1,36210,NULL,0
580,McamRImage_0448994191-00000-1,36212,0,-85
753,McamRRecoveredProduct_0464331149-05068-1,36212,NULL,0
580,McamRImage_0448994234-00000-1,36214,0,-85
753,McamRRecoveredProduct_0464331153-19893-1,36214,NULL,0
580,McamRImage_0448994254-00000-1,36216,0,-85
753,McamRRecoveredProduct_0464331158-22907-1,36216,NULL,0
580,McamRImage_0448994295-00000-1,36218,0,-85
753,McamRRecoveredProduct_0464331162-26571-1,36218,NULL,0
753,McamRRecoveredProduct_0464331162-26571-2,36218,NULL,0
580,McamRImage_0448994316-00000-1,36220,0,-85
753,McamRRecoveredProduct_0464331166-22946-1,36220,NULL,0
580,McamRImage_0448994358-00000-1,36222,0,-85
753,McamRRecoveredProduct_0464331170-35644-1,36222,NULL,0
580,McamRImage_0448994377-00000-1,36224,0,-85
753,McamRRecoveredProduct_0464331174-32138-1,36224,NULL,0
753,McamRRecoveredProduct_0464331174-32138-2,36224,NULL,0
580,McamRImage_0448994419-00000-1,36226,0,-85
753,McamRRecoveredProduct_0464331178-29519-1,36226,NULL,0
580,McamRImage_0448994438-00000-1,36228,0,-85
753,McamRRecoveredProduct_0464331182-31065-1,36228,NULL,0
580,McamRImage_0448994480-00000-1,36230,0,-85
753,McamRRecoveredProduct_0464331186-35224-1,36230,NULL,0
580,McamRImage_0448994499-00000-1,36232,0,-85
753,McamRRecoveredProduct_0464331190-38899-1,36232,NULL,0
580,McamRImage_0448994542-00000-1,36234,0,-85
753,McamRRecoveredProduct_0464331195-29667-1,36234,NULL,0
580,McamRImage_0448994563-00000-1,36236,0,-85
753,McamRRecoveredProduct_0464331199-38856-1,36236,NULL,0
580,McamRImage_0448994606-00000-1,36238,0,-85
753,McamRRecoveredProduct_0464331204-37519-1,36238,NULL,0
753,McamRRecoveredProduct_0464331204-37519-2,36238,NULL,0
580,McamRImage_0448994624-00000-1,36240,0,-85
753,McamRRecoveredProduct_0464331209-35533-1,36240,NULL,0
580,McamRImage_0448994666-00000-1,36242,0,-85
753,McamRRecoveredProduct_0464331213-39489-1,36242,NULL,0
580,McamRImage_0448994685-00000-1,36244,0,-85
753,McamRRecoveredProduct_0464331218-30659-1,36244,NULL,0
580,McamRImage_0448994725-00000-1,36246,0,-85
753,McamRRecoveredProduct_0464331222-31041-1,36246,NULL,0
580,McamRImage_0448994744-00000-1,36248,0,-85
753,McamRRecoveredProduct_0464331226-29992-1,36248,NULL,0
580,McamRImage_0448994783-00000-1,36250,0,-85
753,McamRRecoveredProduct_0464331230-25992-1,36250,NULL,0
580,McamRImage_0448994802-00000-1,36252,0,-85
753,McamRRecoveredProduct_0464331234-21071-1,36252,NULL,0
580,McamRImage_0448994841-00000-1,36254,0,-85
753,McamRRecoveredProduct_0464331238-26964-1,36254,NULL,0
580,McamRImage_0448994860-00000-1,36256,0,-85
753,McamRRecoveredProduct_0464331242-22982-1,36256,NULL,0
580,McamRImage_0448994899-00000-1,36258,0,-85
580,McamRImage_0448994899-00000-2,36258,NULL,-85
753,McamRRecoveredProduct_0464331246-28561-1,36258,NULL,0
580,McamRImage_0448994918-00000-1,36260,0,-85
753,McamRRecoveredProduct_0464331250-43467-1,36260,NULL,0
580,McamRImage_0448994958-00000-1,36262,0,-85
753,McamRRecoveredProduct_0464331255-37834-1,36262,NULL,0
580,McamRImage_0448994977-00000-1,36264,0,-85
753,McamRRecoveredProduct_0464331260-42275-1,36264,NULL,0
580,McamRImage_0448995017-00000-1,36266,0,-85
753,McamRRecoveredProduct_0464331265-19980-1,36266,NULL,0
580,McamRImage_0448995036-00000-1,36268,0,-85
753,McamRRecoveredProduct_0464331269-21820-1,36268,NULL,0
753,McamRRecoveredProduct_0464331269-21820-2,36268,NULL,0
753,McamRRecoveredProduct_0464331269-21820-3,36268,NULL,0
580,McamRImage_0448995075-00000-1,36270,0,-85
753,McamRRecoveredProduct_0464331273-34245-1,36270,NULL,0
580,McamRImage_0448995095-00000-1,36272,0,-85
753,McamRRecoveredProduct_0464331277-29056-1,36272,NULL,0
580,McamRImage_0448995134-00000-1,36274,0,-85
753,McamRRecoveredProduct_0464331281-29348-1,36274,NULL,0
580,McamRImage_0448995154-00000-1,36276,0,-85
753,McamRRecoveredProduct_0464331285-40416-1,36276,NULL,0
580,McamRImage_0448995193-00000-1,36278,0,-85
580,McamRImage_0448995193-00000-2,36278,NULL,-85
753,McamRRecoveredProduct_0464331290-37449-1,36278,NULL,0
580,McamRImage_0448995212-00000-1,36280,0,-85
753,McamRRecoveredProduct_0464331295-34099-1,36280,NULL,0
580,McamRImage_0448995251-00000-1,36282,0,-85
766,McamRRecoveredProduct_0465496692-47600-1,36282,NULL,0
580,McamRImage_0448995270-00000-1,36284,0,-85
766,McamRRecoveredProduct_0465496696-44737-1,36284,NULL,0
580,McamRImage_0448995309-00000-1,36286,0,-85
766,McamRRecoveredProduct_0465496700-47003-1,36286,NULL,0
580,McamRImage_0448995328-00000-1,36288,0,-85
766,McamRRecoveredProduct_0465496705-51721-1,36288,NULL,0
580,McamRImage_0448995369-00000-1,36290,0,-85
766,McamRRecoveredProduct_0465496709-53750-1,36290,NULL,0
580,McamRImage_0448995388-00000-1,36292,0,-85
766,McamRRecoveredProduct_0465496714-43466-1,36292,NULL,0
580,McamRImage_0448995428-00000-1,36294,0,-85
766,McamRRecoveredProduct_0465496718-36279-1,36294,NULL,0
580,McamRImage_0448995450-00000-1,36296,0,-85
766,McamRRecoveredProduct_0465496723-23414-1,36296,NULL,0
580,McamRImage_0448995493-00000-1,36298,0,-85
766,McamRRecoveredProduct_0465496728-04722-1,36298,NULL,0
766,McamRRecoveredProduct_0465496728-04722-2,36298,NULL,0
580,McamRImage_0448995512-00000-1,36300,0,-85
766,McamRRecoveredProduct_0465496732-62880-1,36300,NULL,0
580,McamRImage_0448995554-00000-1,36302,0,-85
766,McamRRecoveredProduct_0465496737-55949-1,36302,NULL,0
580,McamRImage_0448995575-00000-1,36304,0,-85
766,McamRRecoveredProduct_0465496742-53884-1,36304,NULL,0
580,McamRImage_0448995617-00000-1,36306,0,-85
766,McamRRecoveredProduct_0465496747-52646-1,36306,NULL,0
580,McamRImage_0448995636-00000-1,36308,0,-85
766,McamRRecoveredProduct_0465496752-55833-1,36308,NULL,0
580,McamRImage_0448995680-00000-1,36310,0,-85
766,McamRRecoveredProduct_0465496757-53741-1,36310,NULL,0
580,McamRImage_0448995699-00000-1,36312,0,-85
766,McamRRecoveredProduct_0465496762-56205-1,36312,NULL,0
580,McamRImage_0448995742-00000-1,36314,0,-85
766,McamRRecoveredProduct_0465496767-62186-1,36314,NULL,0
580,McamRImage_0448995761-00000-1,36316,0,-85
766,McamRRecoveredProduct_0465496772-31139-1,36316,NULL,0
580,McamRImage_0448995805-00000-1,36318,0,-85
766,McamRRecoveredProduct_0465496776-28333-1,36318,NULL,0
580,McamRImage_0448995827-00000-1,36320,0,-85
766,McamRRecoveredProduct_0465496780-44665-1,36320,NULL,0
580,McamRImage_0448995871-00000-1,36322,0,-85
766,McamRRecoveredProduct_0465496784-34316-1,36322,NULL,0
580,McamRImage_0448995891-00000-1,36324,0,-85
766,McamRRecoveredProduct_0465496788-26180-1,36324,NULL,0
580,McamRImage_0448995933-00000-1,36326,0,-85
766,McamRRecoveredProduct_0465496792-27097-1,36326,NULL,0
580,McamRImage_0448995952-00000-1,36328,0,-85
766,McamRRecoveredProduct_0465496796-31373-1,36328,NULL,0
580,McamRImage_0448995993-00000-1,36330,0,-85
766,McamRRecoveredProduct_0465496800-37457-1,36330,NULL,0
580,McamRImage_0448996012-00000-1,36332,0,-85
766,McamRRecoveredProduct_0465496804-43659-1,36332,NULL,0
580,McamRImage_0448996054-00000-1,36334,0,-85
766,McamRRecoveredProduct_0465496808-37874-1,36334,NULL,0
580,McamRImage_0448996073-00000-1,36336,0,-85
766,McamRRecoveredProduct_0465496812-38482-1,36336,NULL,0
580,McamRImage_0448996115-00000-1,36338,0,-85
766,McamRRecoveredProduct_0465496816-38847-1,36338,NULL,0
580,McamRImage_0448996133-00000-1,36340,0,-85
766,McamRRecoveredProduct_0465496820-47092-1,36340,NULL,0
580,McamRImage_0448996176-00000-1,36342,0,-85
766,McamRRecoveredProduct_0465496824-45810-1,36342,NULL,0
580,McamRImage_0448996194-00000-1,36344,0,-85
766,McamRRecoveredProduct_0465496828-48613-1,36344,NULL,0
580,McamRImage_0448996237-00000-1,36346,0,-85
766,McamRRecoveredProduct_0465496832-47643-1,36346,NULL,0
580,McamRImage_0448996288-00000-1,36348,0,-85
766,McamRRecoveredProduct_0465496836-47443-1,36348,NULL,0
580,McamRImage_0448996307-00000-1,36350,0,-85
766,McamRRecoveredProduct_0465496840-43542-1,36350,NULL,0
580,McamRImage_0448996357-00000-1,36352,0,-85
766,McamRRecoveredProduct_0465496844-38199-1,36352,NULL,0
580,McamRImage_0448996375-00000-1,36354,0,-85
766,McamRRecoveredProduct_0465496848-36252-1,36354,NULL,0
580,McamRImage_0448996425-00000-1,36356,0,-85
766,McamRRecoveredProduct_0465496852-47649-1,36356,NULL,0
580,McamRImage_0448996444-00000-1,36358,0,-85
766,McamRRecoveredProduct_0465496856-38398-1,36358,NULL,0
766,McamRRecoveredProduct_0465496856-38398-2,36358,NULL,0
766,McamRRecoveredProduct_0465496856-38398-3,36358,NULL,0
766,McamRRecoveredProduct_0465496856-38398-4,36358,NULL,0
580,McamRImage_0448996495-00000-1,36360,0,-85
766,McamRRecoveredProduct_0465496860-40846-1,36360,NULL,0
580,McamRImage_0448996513-00000-1,36362,0,-85
766,McamRRecoveredProduct_0465496864-34660-1,36362,NULL,0
580,McamRImage_0448996563-00000-1,36364,0,-85
766,McamRRecoveredProduct_0465496868-32458-1,36364,NULL,0
580,McamRImage_0448996581-00000-1,36366,0,-85
766,McamRRecoveredProduct_0465496872-33641-1,36366,NULL,0
580,McamRImage_0448996632-00000-1,36368,0,-85
766,McamRRecoveredProduct_0465496876-34189-1,36368,NULL,0
580,McamRImage_0448996651-00000-1,36370,0,-85
766,McamRRecoveredProduct_0465496880-38272-1,36370,NULL,0
580,McamRImage_0448996702-00000-1,36372,0,-85
766,McamRRecoveredProduct_0465496884-31180-1,36372,NULL,0
766,McamRRecoveredProduct_0465496884-31180-2,36372,NULL,0
580,McamRImage_0448996722-00000-1,36374,0,-85
766,McamRRecoveredProduct_0465496888-31392-1,36374,NULL,0
580,McamRImage_0448996772-00000-1,36376,0,-85
766,McamRRecoveredProduct_0465496892-46932-1,36376,NULL,0
580,McamRImage_0448996793-00000-1,36378,0,-85
766,McamRRecoveredProduct_0465496896-54652-1,36378,NULL,0
580,McamRImage_0448996844-00000-1,36380,0,-85
766,McamRRecoveredProduct_0465496902-02542-1,36380,NULL,0
580,McamRImage_0448996863-00000-1,36382,0,-85
766,McamRRecoveredProduct_0465496906-64350-1,36382,NULL,0
580,McamRImage_0448996914-00000-1,36384,0,-85
766,McamRRecoveredProduct_0465496911-62111-1,36384,NULL,0
580,McamRImage_0448996933-00000-1,36386,0,-85
766,McamRRecoveredProduct_0465496916-56253-1,36386,NULL,0
580,McamRImage_0448996986-00000-1,36388,0,-85
766,McamRRecoveredProduct_0465496921-54671-1,36388,NULL,0
580,McamRImage_0448997005-00000-1,36390,0,-85
766,McamRRecoveredProduct_0465496926-46419-1,36390,NULL,0
580,McamRImage_0448997056-00000-1,36392,0,-85
766,McamRRecoveredProduct_0465496930-39627-1,36392,NULL,0
580,McamRImage_0448997079-00000-1,36394,0,-85
766,McamRRecoveredProduct_0465496934-32761-1,36394,NULL,0
582,McamRImage_0449168723-00000-1,36457,0,-85
766,McamRRecoveredProduct_0465496938-07993-1,36457,NULL,0
582,McamRImage_0449168761-00000-1,36459,0,-85
766,McamRRecoveredProduct_0465496942-07896-1,36459,NULL,0
582,McamRImage_0449168779-00000-1,36461,0,-85
766,McamRRecoveredProduct_0465496946-12852-1,36461,NULL,0
582,McamRImage_0449168797-00000-1,36463,0,-85
766,McamRRecoveredProduct_0465496950-09553-1,36463,NULL,0
582,McamRImage_0449168833-00000-1,36465,0,-85
766,McamRRecoveredProduct_0465496954-10085-1,36465,NULL,0
766,McamRRecoveredProduct_0465496954-10085-2,36465,NULL,0
582,McamRImage_0449168851-00000-1,36467,0,-85
766,McamRRecoveredProduct_0465496958-10666-1,36467,NULL,0
582,McamRImage_0449168869-00000-1,36469,0,-85
766,McamRRecoveredProduct_0465496962-12169-1,36469,NULL,0
582,McamRImage_0449168906-00000-1,36471,0,-85
766,McamRRecoveredProduct_0465496966-16303-1,36471,NULL,0
582,McamRImage_0449168924-00000-1,36473,0,-85
766,McamRRecoveredProduct_0465496970-22338-1,36473,NULL,0
582,McamRImage_0449168943-00000-1,36475,0,-85
766,McamRRecoveredProduct_0465496974-23963-1,36475,NULL,0
582,McamRImage_0449168980-00000-1,36477,0,-85
766,McamRRecoveredProduct_0465496978-21201-1,36477,NULL,0
582,McamRImage_0449168998-00000-1,36479,0,-85
766,McamRRecoveredProduct_0465496982-19069-1,36479,NULL,0
766,McamRRecoveredProduct_0465496982-19069-2,36479,NULL,0
766,McamRRecoveredProduct_0465496982-19069-3,36479,NULL,0
766,McamRRecoveredProduct_0465496982-19069-4,36479,NULL,0
582,McamRImage_0449169016-00000-1,36481,0,-85
766,McamRRecoveredProduct_0465496986-20041-1,36481,NULL,0
582,McamRImage_0449169054-00000-1,36483,0,-85
766,McamRRecoveredProduct_0465496990-14043-1,36483,NULL,0
582,McamRImage_0449169072-00000-1,36485,0,-85
766,McamRRecoveredProduct_0465496994-15183-1,36485,NULL,0
582,McamRImage_0449169090-00000-1,36487,0,-85
766,McamRRecoveredProduct_0465496998-17838-1,36487,NULL,0
582,McamRImage_0449169127-00000-1,36489,0,-85
766,McamRRecoveredProduct_0465497002-21101-1,36489,NULL,0
766,McamRRecoveredProduct_0465497002-21101-2,36489,NULL,0
766,McamRRecoveredProduct_0465497002-21101-3,36489,NULL,0
766,McamRRecoveredProduct_0465497002-21101-4,36489,NULL,0
582,McamRImage_0449169145-00000-1,36491,0,-85
766,McamRRecoveredProduct_0465497006-26474-1,36491,NULL,0
766,McamRRecoveredProduct_0465497006-26474-2,36491,NULL,0
582,McamRImage_0449169164-00000-1,36493,0,-85
766,McamRRecoveredProduct_0465497010-25944-1,36493,NULL,0
766,McamRRecoveredProduct_0465497010-25944-2,36493,NULL,0
582,McamRImage_0449169201-00000-1,36495,0,-85
766,McamRRecoveredProduct_0465497014-29229-1,36495,NULL,0
766,McamRRecoveredProduct_0465497014-29229-2,36495,NULL,0
582,McamRImage_0449169221-00000-1,36497,0,-85
766,McamRRecoveredProduct_0465497018-26089-1,36497,NULL,0
766,McamRRecoveredProduct_0465497018-26089-2,36497,NULL,0
582,McamRImage_0449169239-00000-1,36499,0,-85
766,McamRRecoveredProduct_0465497022-19078-1,36499,NULL,0
766,McamRRecoveredProduct_0465497022-19078-2,36499,NULL,0
582,McamRImage_0449169278-00000-1,36501,0,-85
766,McamRRecoveredProduct_0465497026-24303-1,36501,NULL,0
766,McamRRecoveredProduct_0465497026-24303-2,36501,NULL,0
582,McamRImage_0449169296-00000-1,36503,0,-85
766,McamRRecoveredProduct_0465497030-19428-1,36503,NULL,0
766,McamRRecoveredProduct_0465497030-19428-2,36503,NULL,0
582,McamRImage_0449169314-00000-1,36505,0,-85
766,McamRRecoveredProduct_0465497034-21351-1,36505,NULL,0
766,McamRRecoveredProduct_0465497034-21351-2,36505,NULL,0
582,McamRImage_0449169353-00000-1,36507,0,-85
766,McamRRecoveredProduct_0465497038-21389-1,36507,NULL,0
766,McamRRecoveredProduct_0465497038-21389-2,36507,NULL,0
582,McamRImage_0449169371-00000-1,36509,0,-85
766,McamRRecoveredProduct_0465497042-21858-1,36509,NULL,0
766,McamRRecoveredProduct_0465497042-21858-2,36509,NULL,0
582,McamRImage_0449169390-00000-1,36511,0,-85
766,McamRRecoveredProduct_0465497046-20895-1,36511,NULL,0
766,McamRRecoveredProduct_0465497046-20895-2,36511,NULL,0
582,McamRImage_0449169428-00000-1,36513,0,-85
766,McamRRecoveredProduct_0465497050-19957-1,36513,NULL,0
766,McamRRecoveredProduct_0465497050-19957-2,36513,NULL,0
582,McamRImage_0449169446-00000-1,36515,0,-85
766,McamRRecoveredProduct_0465497054-14201-1,36515,NULL,0
766,McamRRecoveredProduct_0465497054-14201-2,36515,NULL,0
582,McamRImage_0449169466-00000-1,36517,0,-85
766,McamRRecoveredProduct_0465497058-12730-1,36517,NULL,0
766,McamRRecoveredProduct_0465497058-12730-2,36517,NULL,0
582,McamRImage_0449169502-00000-1,36519,0,-85
766,McamRRecoveredProduct_0465497062-10981-1,36519,NULL,0
766,McamRRecoveredProduct_0465497062-10981-2,36519,NULL,0
582,McamRImage_0449169522-00000-1,36521,0,-85
766,McamRRecoveredProduct_0465497066-14932-1,36521,NULL,0
766,McamRRecoveredProduct_0465497066-14932-2,36521,NULL,0
582,McamRImage_0449169540-00000-1,36523,0,-85
766,McamRRecoveredProduct_0465497070-09533-1,36523,NULL,0
766,McamRRecoveredProduct_0465497070-09533-2,36523,NULL,0
582,McamRImage_0449169590-20085-1,36524,0,-85
601,McamRRecoveredProduct_0450846131-30401-1,36524,NULL,0
582,McamRImage_0449169626-39356-1,36525,0,-85
601,McamRRecoveredProduct_0450846134-48500-1,36525,NULL,0
601,McamRRecoveredProduct_0450846134-48500-2,36525,NULL,0
601,McamRRecoveredProduct_0450846134-48500-3,36525,NULL,0
588,McamRImage_0449687073-00000-1,37166,0,-85
766,McamRRecoveredProduct_0465497074-38718-1,37166,NULL,0
766,McamRRecoveredProduct_0465497074-38718-2,37166,NULL,0
588,McamRImage_0449687115-00000-1,37168,0,-85
766,McamRRecoveredProduct_0465497078-38249-1,37168,NULL,0
766,McamRRecoveredProduct_0465497078-38249-2,37168,NULL,0
588,McamRImage_0449687212-00000-1,37172,0,-85
766,McamRRecoveredProduct_0465497082-40491-1,37172,NULL,0
766,McamRRecoveredProduct_0465497082-40491-2,37172,NULL,0
588,McamRImage_0449687257-00000-1,37174,0,-85
766,McamRRecoveredProduct_0465497086-38263-1,37174,NULL,0
766,McamRRecoveredProduct_0465497086-38263-2,37174,NULL,0
595,McamLImage_0450318385-17800-1,38044,0,-65
601,McamLRecoveredProduct_0450846100-59063-1,38044,NULL,0
595,McamLImage_0450318427-38290-1,38045,0,-65
601,McamLRecoveredProduct_0450846104-50576-1,38045,NULL,0
595,McamLImage_0450318445-42388-1,38046,0,-65
601,McamLRecoveredProduct_0450846108-58991-1,38046,NULL,0
595,McamLImage_0450318462-39394-1,38047,0,-65
601,McamLRecoveredProduct_0450846112-55903-1,38047,NULL,0
595,McamLImage_0450318479-39355-1,38048,0,-65
601,McamLRecoveredProduct_0450846116-46793-1,38048,NULL,0
595,McamLImage_0450318507-39354-1,38049,0,-65
601,McamLRecoveredProduct_0450846120-36590-1,38049,NULL,0
595,McamLImage_0450318523-30078-1,38050,0,-65
601,McamLRecoveredProduct_0450846124-17735-1,38050,NULL,0
595,McamLImage_0450318539-26013-1,38051,0,-65
601,McamLRecoveredProduct_0450846127-59991-1,38051,NULL,0
601,McamLRecoveredProduct_0450846127-59991-2,38051,NULL,0
595,McamRImage_0450318595-00000-1,38055,0,-85
766,McamRRecoveredProduct_0465497090-21757-1,38055,NULL,0
766,McamRRecoveredProduct_0465497090-21757-2,38055,NULL,0
595,McamRImage_0450318652-00000-1,38057,0,-85
766,McamRRecoveredProduct_0465497094-19985-1,38057,NULL,0
766,McamRRecoveredProduct_0465497094-19985-2,38057,NULL,0
595,McamRImage_0450318672-00000-1,38059,0,-85
766,McamRRecoveredProduct_0465497098-19185-1,38059,NULL,0
766,McamRRecoveredProduct_0465497098-19185-2,38059,NULL,0
595,McamRImage_0450318690-00000-1,38061,0,-85
766,McamRRecoveredProduct_0465497102-19406-1,38061,NULL,0
766,McamRRecoveredProduct_0465497102-19406-2,38061,NULL,0
595,McamRImage_0450318727-00000-1,38063,0,-85
766,McamRRecoveredProduct_0465497106-21442-1,38063,NULL,0
766,McamRRecoveredProduct_0465497106-21442-2,38063,NULL,0
595,McamRImage_0450318746-00000-1,38065,0,-85
766,McamRRecoveredProduct_0465497110-17783-1,38065,NULL,0
766,McamRRecoveredProduct_0465497110-17783-2,38065,NULL,0
595,McamRImage_0450318764-00000-1,38067,0,-85
766,McamRRecoveredProduct_0465497114-28259-1,38067,NULL,0
766,McamRRecoveredProduct_0465497114-28259-2,38067,NULL,0
595,McamRImage_0450318806-00000-1,38069,0,-85
766,McamRRecoveredProduct_0465497118-22475-1,38069,NULL,0
766,McamRRecoveredProduct_0465497118-22475-2,38069,NULL,0
595,McamRImage_0450318824-00000-1,38071,0,-85
766,McamRRecoveredProduct_0465497122-28178-1,38071,NULL,0
766,McamRRecoveredProduct_0465497122-28178-2,38071,NULL,0
595,McamRImage_0450318842-00000-1,38073,0,-85
766,McamRRecoveredProduct_0465497126-27066-1,38073,NULL,0
766,McamRRecoveredProduct_0465497126-27066-2,38073,NULL,0
595,McamRImage_0450318882-00000-1,38075,0,-85
766,McamRRecoveredProduct_0465497130-21802-1,38075,NULL,0
766,McamRRecoveredProduct_0465497130-21802-2,38075,NULL,0
595,McamRImage_0450318900-00000-1,38077,0,-85
595,McamRImage_0450318900-00000-2,38077,NULL,-85
766,McamRRecoveredProduct_0465497134-16234-1,38077,NULL,0
766,McamRRecoveredProduct_0465497134-16234-2,38077,NULL,0
766,McamRRecoveredProduct_0465497134-16234-3,38077,NULL,0
595,McamRImage_0450318918-00000-1,38079,0,-85
766,McamRRecoveredProduct_0465497138-29630-1,38079,NULL,0
766,McamRRecoveredProduct_0465497138-29630-2,38079,NULL,0
595,McamRImage_0450318962-00000-1,38081,0,-85
766,McamRRecoveredProduct_0465497142-36298-1,38081,NULL,0
766,McamRRecoveredProduct_0465497142-36298-2,38081,NULL,0
595,McamRImage_0450318980-00000-1,38083,0,-85
766,McamRRecoveredProduct_0465497146-63187-1,38083,NULL,0
766,McamRRecoveredProduct_0465497146-63187-2,38083,NULL,0
595,McamRImage_0450318998-00000-1,38085,0,-85
766,McamRRecoveredProduct_0465497151-38766-1,38085,NULL,0
766,McamRRecoveredProduct_0465497151-38766-2,38085,NULL,0
595,McamRImage_0450319041-00000-1,38087,0,-85
766,McamRRecoveredProduct_0465497155-44975-1,38087,NULL,0
766,McamRRecoveredProduct_0465497155-44975-2,38087,NULL,0
595,McamRImage_0450319060-00000-1,38089,0,-85
766,McamRRecoveredProduct_0465497159-48527-1,38089,NULL,0
